product link,apparel name,apparel image,item-price,type,brand
https://supervek.in/products/lit-5-panel,Lit 5 Panel,https://supervek.in/cdn/shop/products/1_50eb7070-d0e2-44dd-beaf-c7eafbf2a5fa_1000x.jpg?v=1650283530,1095,headgear,Supervek
https://supervek.in/products/area-51-5-panel,Area 51 5 Panel,https://supervek.in/cdn/shop/products/1_b8766dd5-4a18-4b6d-b222-0494aaa22690_1000x.jpg?v=1650971360,1095,headgear,Supervek
https://almostgods.com/product/almost-gods-veteran-cap,Veteran Cap,https://almostgods.com/wp-content/uploads/2024/08/Almost-Gods-Veteran-Cap-scaled.webp,"4,500",headgear,Almost Gods
https://almostgods.com/product/arcana-jacquard-cap,Arcana Jacquard Cap,https://almostgods.com/wp-content/uploads/2024/08/Arcana-Jacquard-Cap-scaled.webp,"4,500",headgear,Almost Gods
https://almostgods.com/product/mirage-bucket-hat,Mirage Bucket Hat,https://almostgods.com/wp-content/uploads/2024/03/b-5-scaled.webp,"5,500",headgear,Almost Gods
https://almostgods.com/product/burning-heart-cap-in-black,Burning Heart Cap,https://almostgods.com/wp-content/uploads/2024/01/red-drop-shoulder-campaign-ecom-scaled.jpg,"3,500",headgear,Almost Gods
https://almostgods.com/product/volcano-embroidered-cap-in-black,Volcano Embroidered Cap,https://almostgods.com/wp-content/uploads/2024/01/volc-cap-scaled.webp,"3,500",headgear,Almost Gods
https://almostgods.com/product/embroidered-logo-cap-in-black,Embroidered Logo Cap,https://almostgods.com/wp-content/uploads/2023/10/2-scaled.jpg,"3,000",headgear,Almost Gods
https://www.wearcomet.com/products/x-lowsblackcurrant,X Lows BLACKCURRANT,https://www.wearcomet.com/cdn/shop/files/lateral-min_9f36678c-606b-48b2-9666-f9bc443acf5f.jpg?v=1722936229&width=533,4299,lower,Comet
https://www.wearcomet.com/products/x-lows-pinecone,X Lows PINECONE,https://www.wearcomet.com/cdn/shop/files/lateral-min_342aa061-758d-4648-9f7a-dd9b260d91bf.jpg?v=1724751294&width=533,4299,lower,Comet
https://www.wearcomet.com/products/x-lows-madagascar,X Lows MADAGASCAR,https://www.wearcomet.com/cdn/shop/files/lateral-min_8efe85e6-d8bf-43c1-bcde-aa784cefb724.jpg?v=1722936106&width=533,4299,lower,Comet
https://www.wearcomet.com/products/x-lows-corduroy,X Lows CORDUROY,https://www.wearcomet.com/cdn/shop/files/lateral-min_3f3967eb-1738-43b7-9dac-af135fb8ef45.jpg?v=1724424159&width=533,4299,lower,Comet
https://www.wearcomet.com/products/x-lows-lagoon,X Lows LAGOON,https://www.wearcomet.com/cdn/shop/files/lateral-min_1ce59f50-0b17-4840-9e6f-46200635f279.jpg?v=1724736048&width=533,4299,lower,Comet
https://www.wearcomet.com/products/x-lows-tiramisu,X Lows TIRAMISU,https://www.wearcomet.com/cdn/shop/files/tiramisu_lateral-min.jpg?v=1722317878&width=533,4299,lower,Comet
https://www.wearcomet.com/products/x-lows-ghost,X Lows GHOST,https://www.wearcomet.com/cdn/shop/files/IMG_0134-min_cbeddbe4-4247-4b7c-8e78-a123971140dd.jpg?v=1720845959&width=533,4299,lower,Comet
https://www.wearcomet.com/products/x-lows-wasabi,X Lows WASABI,https://www.wearcomet.com/cdn/shop/files/lateral-min_f5bd769d-86e7-43c4-bf69-9c1928059d07.jpg?v=1727439551&width=533,4299,lower,Comet
https://www.wearcomet.com/products/x-lows-light,X Lows LIGHT,https://www.wearcomet.com/cdn/shop/files/light_lateral-min.jpg?v=1724735803&width=533,4299,lower,Comet
https://www.wearcomet.com/products/x-lows-dark,X Lows DARK,https://www.wearcomet.com/cdn/shop/files/Lateral-extra-lacing-min.jpg?v=1718630579&width=533,4299,lower,Comet
https://www.wearcomet.com/products/x-lows-bubblegum,X Lows BUBBLEGUM,https://www.wearcomet.com/cdn/shop/files/lateral-min_4af4a316-5a27-4613-9bcf-6a53082ed2d1.jpg?v=1722346979&width=533,4299,lower,Comet
https://www.wearcomet.com/products/x-lows-beachball,X Lows BEACHBALL,https://www.wearcomet.com/cdn/shop/files/lateral_3-min.jpg?v=1727441002&width=533,4299,lower,Comet
https://www.wearcomet.com/products/x-lows-pistachio,X Lows PISTACHIO,https://www.wearcomet.com/cdn/shop/files/lateral_782aafc1-daad-449b-bfff-f4b0ae6fd314.jpg?v=1724919195&width=533,4299,lower,Comet
https://www.wearcomet.com/products/x-lows-flamingo,X Lows FLAMINGO,https://www.wearcomet.com/cdn/shop/files/lateral-min_1e85aa22-8d28-4c12-a14e-b34333eca589.jpg?v=1724918915&width=533,4299,lower,Comet
https://www.wearcomet.com/products/x-lows-starburst,X Lows STARBURST,https://www.wearcomet.com/cdn/shop/files/lateral-min_9981b4d4-a786-44f7-bce7-2c1aa16f07f9.jpg?v=1725349676&width=533,4499,lower,Comet
https://www.wearcomet.com/products/x-highs-light,X Highs LIGHT,https://www.wearcomet.com/cdn/shop/files/Lateral-view-min_4a3a171d-92e7-48d3-badb-9e3cf16f4c57.jpg?v=1698138345&width=533,4299,lower,Comet
https://www.wearcomet.com/products/x-lows-neptune,X Lows NEPTUNE,https://www.wearcomet.com/cdn/shop/files/lateral-min_a5d4200b-4479-44b0-9ec4-706ad5bb7899.jpg?v=1720152292&width=533,4299,lower,Comet
https://www.wearcomet.com/products/x-lows-pumpkin,X Lows PUMPKIN,https://www.wearcomet.com/cdn/shop/files/IMG_0108-min_57aecd8c-eb4b-4165-8b26-45fb29c5a19d.jpg?v=1720847488&width=533,"4,500",lower,Comet
https://gullylabs.com/products/gully-number-001-saaj-orange,GULLY NUMBER 001 - SAAJ ORANGE,https://gullylabs.com/cdn/shop/files/M_1_Large_0bca4f53-8ce3-4eb0-ad05-baaddfb4568b.jpg?v=1728794662&width=1280,"8,900.00",lower,Gully Labs
https://gullylabs.com/products/gully-number-001-naadu,GULLY NUMBER 001 - NAADU,https://gullylabs.com/cdn/shop/files/men_onam.jpg?v=1725955581&width=1280,"6,900.00",lower,Gully Labs
https://gullylabs.com/products/gully-number-002-1928-turf-olive,GULLY NUMBER 002 - 1928 TURF OLIVE,https://gullylabs.com/cdn/shop/files/turf_olive_1.jpg?v=1725957547&width=1280,"7,490.00",lower,Gully Labs
https://gullylabs.com/products/gully-number-002-1948-victory-blue,GULLY NUMBER 002 - 1948 VICTORY BLUE,https://gullylabs.com/cdn/shop/files/vic_blu_1.jpg?v=1725957547&width=1280,"7,490.00",lower,Gully Labs
https://gullylabs.com/products/gully-number-002-1980-wizard-red,GULLY NUMBER 002 - 1980 WIZARD RED,https://gullylabs.com/cdn/shop/files/wiz_red_1.jpg?v=1725957547&width=1280,"7,490.00",lower,Gully Labs
https://gullylabs.com/products/the-traveller-icy-blue,THE TRAVELLER - ICY BLUE,https://gullylabs.com/cdn/shop/files/0N9A5234_2_Large_67a99cf4-2005-4470-ba22-49f54bf84fd5.jpg?v=1719490545&width=1280,"12,500.00",lower,Gully Labs
https://gullylabs.com/products/gully-number-001-dvaita-calico-white-men,GULLY NUMBER 001 - DVAITA CALICO WHITE,https://gullylabs.com/cdn/shop/files/DSC09197.jpg?v=1715319440&width=1280,"8,900.00",lower,Gully Labs
https://gullylabs.com/products/gully-number-001-dvaita-kohl-black-men,GULLY NUMBER 001 - DVAITA KOHL BLACK,https://gullylabs.com/cdn/shop/files/DSC09213.jpg?v=1715319457&width=1280,"7,900.00",lower,Gully Labs
https://gullylabs.com/products/gully-number-001-firki-indigo,GULLY NUMBER 001 FIRKI INDIGO,https://gullylabs.com/cdn/shop/files/DSC8200.jpg?v=1692369210&width=1280,"7,900.00",lower,Gully Labs
